run,type,module,name,attrname,attrvalue,value,vectime,vecvalue,,,,
General-95-20210519-11:43:36-23622,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021099999987,0.021099999987,,,,
General-95-20210519-11:43:36-23622,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-95-20210519-11:43:36-23622,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-95-20210519-11:43:36-23622,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-96-20210519-11:43:36-23627,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019619999892,0.019619999892,,,,
General-96-20210519-11:43:36-23627,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-96-20210519-11:43:36-23627,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-96-20210519-11:43:36-23627,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-97-20210519-11:43:37-23632,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021039999646,0.021039999646,,,,
General-97-20210519-11:43:37-23632,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-97-20210519-11:43:37-23632,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-97-20210519-11:43:37-23632,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-98-20210519-11:43:37-23637,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021529999652,0.021529999652,,,,
General-98-20210519-11:43:37-23637,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-98-20210519-11:43:37-23637,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-98-20210519-11:43:37-23637,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-62-20210519-11:43:18-23441,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019440000385,0.019440000385,,,,
General-62-20210519-11:43:18-23441,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-62-20210519-11:43:18-23441,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-62-20210519-11:43:18-23441,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-50-20210519-11:43:12-23370,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020740000389,0.020740000389,,,,
General-50-20210519-11:43:12-23370,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-50-20210519-11:43:12-23370,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-50-20210519-11:43:12-23370,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-51-20210519-11:43:12-23377,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021349999679,0.021349999679,,,,
General-51-20210519-11:43:12-23377,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-51-20210519-11:43:12-23377,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-51-20210519-11:43:12-23377,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-52-20210519-11:43:13-23383,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.02055999995,0.02055999995,,,,
General-52-20210519-11:43:13-23383,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-52-20210519-11:43:13-23383,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-52-20210519-11:43:13-23383,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-53-20210519-11:43:13-23388,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020749999999,0.020749999999,,,,
General-53-20210519-11:43:13-23388,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-53-20210519-11:43:13-23388,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-53-20210519-11:43:13-23388,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-54-20210519-11:43:14-23395,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019749999952,0.019749999952,,,,
General-54-20210519-11:43:14-23395,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-54-20210519-11:43:14-23395,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-54-20210519-11:43:14-23395,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-55-20210519-11:43:14-23401,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019990000499,0.019990000499,,,,
General-55-20210519-11:43:14-23401,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-55-20210519-11:43:14-23401,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-55-20210519-11:43:14-23401,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-56-20210519-11:43:15-23407,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021510000199,0.021510000199,,,,
General-56-20210519-11:43:15-23407,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-56-20210519-11:43:15-23407,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-56-20210519-11:43:15-23407,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-57-20210519-11:43:15-23414,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020429999775,0.020429999775,,,,
General-57-20210519-11:43:15-23414,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-57-20210519-11:43:15-23414,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-57-20210519-11:43:15-23414,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-58-20210519-11:43:16-23419,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021009999999,0.021009999999,,,,
General-58-20210519-11:43:16-23419,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-58-20210519-11:43:16-23419,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-58-20210519-11:43:16-23419,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-59-20210519-11:43:16-23424,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021549999571,0.021549999571,,,,
General-59-20210519-11:43:16-23424,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-59-20210519-11:43:16-23424,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-59-20210519-11:43:16-23424,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-60-20210519-11:43:17-23430,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019650000354,0.019650000354,,,,
General-60-20210519-11:43:17-23430,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-60-20210519-11:43:17-23430,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-60-20210519-11:43:17-23430,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-61-20210519-11:43:18-23436,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020959999852,0.020959999852,,,,
General-61-20210519-11:43:18-23436,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-61-20210519-11:43:18-23436,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-61-20210519-11:43:18-23436,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-99-20210519-11:43:38-23642,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021099999986,0.021099999986,,,,
General-99-20210519-11:43:38-23642,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-99-20210519-11:43:38-23642,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-99-20210519-11:43:38-23642,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-63-20210519-11:43:19-23447,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021540000427,0.021540000427,,,,
General-63-20210519-11:43:19-23447,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-63-20210519-11:43:19-23447,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-63-20210519-11:43:19-23447,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-64-20210519-11:43:19-23452,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021310000421,0.021310000421,,,,
General-64-20210519-11:43:19-23452,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-64-20210519-11:43:19-23452,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-64-20210519-11:43:19-23452,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-65-20210519-11:43:20-23457,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020640000093,0.020640000093,,,,
General-65-20210519-11:43:20-23457,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-65-20210519-11:43:20-23457,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-65-20210519-11:43:20-23457,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-66-20210519-11:43:21-23462,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020570000375,0.020570000375,,,,
General-66-20210519-11:43:21-23462,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-66-20210519-11:43:21-23462,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-66-20210519-11:43:21-23462,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-67-20210519-11:43:21-23467,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021150000018,0.021150000018,,,,
General-67-20210519-11:43:21-23467,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-67-20210519-11:43:21-23467,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-67-20210519-11:43:21-23467,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-68-20210519-11:43:21-23473,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020160000396,0.020160000396,,,,
General-68-20210519-11:43:21-23473,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-68-20210519-11:43:21-23473,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-68-20210519-11:43:21-23473,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-69-20210519-11:43:22-23478,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019130000353,0.019130000353,,,,
General-69-20210519-11:43:22-23478,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-69-20210519-11:43:22-23478,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-69-20210519-11:43:22-23478,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-70-20210519-11:43:23-23483,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019940000118,0.019940000118,,,,
General-70-20210519-11:43:23-23483,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-70-20210519-11:43:23-23483,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-70-20210519-11:43:23-23483,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-71-20210519-11:43:23-23488,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020930000438,0.020930000438,,,,
General-71-20210519-11:43:23-23488,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-71-20210519-11:43:23-23488,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-71-20210519-11:43:23-23488,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-72-20210519-11:43:24-23493,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020690000124,0.020690000124,,,,
General-72-20210519-11:43:24-23493,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-72-20210519-11:43:24-23493,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-72-20210519-11:43:24-23493,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-73-20210519-11:43:24-23498,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020119999626,0.020119999626,,,,
General-73-20210519-11:43:24-23498,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-73-20210519-11:43:24-23498,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-73-20210519-11:43:24-23498,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
